outer_test_participant,family,candidate_id,candidate_order,inner_fold,inner_train_participants,inner_validation_participants,validation_participant,participant_balanced_accuracy,effective_params,all_missing_features_in_inner_training,model_seed
S3,logistic,"logistic:C=1.0,class_weight=balanced",3,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S11,1.0,"{""C"": 1.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=1.0,class_weight=balanced",3,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S14,0.7,"{""C"": 1.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=1.0,class_weight=balanced",3,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S2,0.95,"{""C"": 1.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=1.0,class_weight=balanced",3,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S6,0.95,"{""C"": 1.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S10,0.6818181818181819,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S15,0.7057416267942584,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S5,0.9444444444444444,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S9,0.6666666666666666,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S13,0.9210526315789473,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S4,1.0,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S8,0.8110047846889952,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S16,0.9210526315789473,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S17,0.6913875598086124,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S7,0.5789473684210527,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S11,1.0,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S14,0.5,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S2,0.95,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=None",4,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S6,0.95,"{""C"": 10.0, ""class_weight"": null}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S10,0.7272727272727273,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S15,0.6794258373205742,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S5,0.9444444444444444,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S9,0.6666666666666666,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S13,0.9210526315789473,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S4,1.0,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S8,0.7583732057416268,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S16,0.9210526315789473,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S17,0.7368421052631579,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S7,0.5789473684210527,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S11,1.0,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S14,0.5,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S2,0.95,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,logistic,"logistic:C=10.0,class_weight=balanced",5,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S6,0.95,"{""C"": 10.0, ""class_weight"": ""balanced""}",[],584898430
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S10,0.7272727272727273,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S15,0.7727272727272727,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S5,0.7777777777777778,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S9,0.6666666666666666,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S13,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S4,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S8,0.9090909090909092,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S16,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S17,0.777511961722488,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S7,0.7368421052631579,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S11,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S14,0.55,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S2,0.85,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=None",0,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S6,0.8947368421052632,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S10,0.8181818181818181,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S15,0.9545454545454546,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S5,0.695906432748538,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S9,0.8333333333333333,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S13,0.9,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S4,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S8,0.9090909090909092,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S16,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S17,0.8157894736842105,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S7,0.6578947368421053,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S11,0.9473684210526316,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S14,0.55,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S2,0.9,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=5,class_weight=balanced",1,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S6,0.8947368421052632,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S10,0.7272727272727273,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S15,0.7727272727272727,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S5,0.7222222222222222,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S9,0.6666666666666666,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S13,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S4,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S8,0.9090909090909092,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S16,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S17,0.777511961722488,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S7,0.7368421052631579,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S11,1.0,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S14,0.55,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S2,0.85,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=None",2,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S6,0.8947368421052632,"{""class_weight"": null, ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S10,0.8181818181818181,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S15,0.9545454545454546,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S5,0.695906432748538,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S9,0.8888888888888888,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S13,0.9,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S4,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,1,"S10,S11,S14,S15,S16,S17,S2,S5,S6,S7,S9","S13,S4,S8",S8,0.9090909090909092,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S16,1.0,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S17,0.8157894736842105,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,2,"S10,S11,S13,S14,S15,S2,S4,S5,S6,S8,S9","S16,S17,S7",S7,0.7368421052631579,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S11,0.9210526315789473,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S14,0.55,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S2,0.9,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=3,min_samples_leaf=2,class_weight=balanced",3,3,"S10,S13,S15,S16,S17,S4,S5,S7,S8,S9","S11,S14,S2,S6",S6,0.868421052631579,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 2}",[],2560600566
S3,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S10,0.7272727272727273,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],2560600566
S3,random_forest,"random_forest:max_depth=6,min_samples_leaf=5,class_weight=None",4,0,"S11,S13,S14,S16,S17,S2,S4,S6,S7,S8","S10,S15,S5,S9",S15,0.8636363636363636,"{""class_weight"": null, ""max_depth"": 6, ""min_samples_leaf"": 5}",[],2560600566
